0: 410,4507
742: 1939,3774,6794,5411,1857,7890,7845,7849,3453,9680
743: 6733,367,3993
744: 2096
745: 9706,2640,2208,8400,642,9377,2407,917,2726,4232
746: 8465,6643,9820
747: 305,4645,1405,3549,7360,9938,7724,7892,2795,3595
748: 9845,2339,9547,2980,8370,4334,2748
749: 7430,9774,9677,1128,3766,6197
750: 2167,1779,271,3316,8565,8264,6878
751: 9921,1578,2907
752: 9828,639,8707,8247,1926,1527,7902,2136
753: 8836,19,7070,8554,6893,6069,711,8681,7029,3760
754: 6247,5743,9651,9440,1601,6972,2194,4171
755: 3810,1374,4642,9803,8909,6696,4224,3097
756: 116
757: 8562,1931,8516,117,6145,3366,5176,6699,5936,1747
758: 6981,9591,4156
759: 8784,6940,9252,5991,4515
760: 3338,6771,9046,9136,7905,2929,6066
761: 9092,7926,4158,5025,9465,5642,6523,2263,1952
762: 7318,2651,1643,3514
763: 6563,5545,9021,853,2634,6376,86,1493,2382
764: 9835,7134,1445,1050,4311,3634,6076,1312
765: 618,6297,6565,8537,4694,9789,942,2872,8100,7193
766: 3305
767: 4686,3191,550,9823,8365,8452,3796,2777,590
768: 3920,4,2580,1423,4521,6545
769: 6475,6643,9603,3282,8483,251
770: 1478,9005
771: 9161,9551,5704,5694,4531
772: 9935,3188,7451,6619
773: 76,4278,2868,6671,8295,1745,9153,1186,8244,4822
774: 1918,8410,4223,8814,9420,4099
775: 6179,9227,7924,3986,5566,7518,7549,9615
776: 7897
777: 4225,1107
778: 3611,3768,5173,6758,5786,8463,8777
779: 4315
780: 4707,1524,6537,5604
781: 9086,2925
782: 5143,5793,3581,9400,4409,2995,3116,8176
783: 3848,3966,4349,3388
784: 3323,4092,5834,2556
785: 1965,1286
786: 108,8872,692,7902,6082,5168,8067,9413
787: 8042,2997,8375,4592,6519
788: 9449,2102,888,8614
789: 7837,8860,533,8233,5690,6451,2864
790: 1973,8491,7538,5172,137,193,3453,6217
791: 1651,5332,5925,4255,3067,8988,4307,3886,4414,7723
792: 5622,5996,3014,8172,6946,3450,6867,6100,5982,6564
793: 7385,2948,9362,2149,9436
794: 1637,4423,3864,9099
795: 6241,3213,2390,2451,7750,159,2894
796: 8186,2204,8471,8749,5173,7973,4916
797: 9211,9304,781,6528,1622
798: 984,3531,4167
799: 1578,7371,5484,4257,5915,5904,9181,9134
800: 5639,324,6747,1987,5753
801: 3260,9452,9436,8822,2860,4664,5819,5327,8364,7988
802: 1285,6244,4695,7599,2374,2746,5528,6912
803: 9366,6632,1169,1297,2655,5630,3740,5137,5192,4774
804: 9919,6480,4445,7290,5951
805: 8536,7378,6783,2742,3013,378,2049,3845,4123,1312
806: 2735,6506,1688,1566
807: 7753,8986
808: 431
809: 8585,1364,1703,4301,2545,1382,6388
810: 3758,4054,4656,7261,2072
811: 8631,2796,468
812: 5847
813: 7802,7655,8857,4464,8988,7289
814: 8836,2901,9681
815: 7481,9241,7127,8577,8746,5074,5689,7892,8842,3722
816: 7240,5045
817: 6754,4257,2552,4974,172,1
818: 2234,5635,4699,7688,8768,136,8060,7817,4909
819: 7053
820: 9782,3789,118,8982,6122
821: 6746,9185,7162,6468
822: 2676,6386,6200,3615
823: 1298,6918,3925,8465,4455
824: 8716,4405,6766,3081,1122
825: 2239,4745,1809
826: 7419,4459,8061,3077,5254,317,2493,813
827: 362,3047,1676,4623,4411,2049,7184,134,3815
828: 2469,241
829: 3559,5602,6886,5105,8166,6085,7598,519
830: 1315,2394,919,4367,6430,1170
831: 7703,2976,3149,4098,6252,206,1999,4079,6305
832: 4050,549,3264,7551,1540,8539,3416,7747
833: 5114,5294,2599,691,9005,8535,2002
834: 7885,4896,3256,5906,854
835: 1851,3867,7114,5317
836: 2743
837: 9580,1961,6485,3983,146
838: 9521
839: 9769,2540,6085,1467,4076,2584,8191,1498
840: 5545,984,980,5825,2522,8788,1760,2062,7993,3813
841: 9149,5691,7188,3162,349,6190
842: 2208,4108,646,7952,7169,9160
843: 8893,8030,3110,9285,3058
844: 5697,5304,7675,4511,9809,9086,2628,1129,8703
845: 7363,4845,4315
846: 6015,7440,11,8290,6211,3040,306,5966,3913
847: 1038,8831,6349,3111,8587,8152
848: 2526,4639,5286,6715,5277,1810,1578,8573,1093
849: 2127
850: 512,3311,1754
851: 3140,1618,521,9356,6367,8027,8616,9672
852: 804,6003,3617,9928,1162
853: 3420
854: 1311,7669,995,5914,9143,6815,6047,956
855: 4356,8668,666,1154,4980,1277,3538,8512,1592,1659
856: 8711,6314,3105,3165
857: 4076,9340,2932,9150,9145,6803,1729,9447,5865
858: 6998,1706,2734,2956,9011,6580,8269,5530
859: 8748,9830,7259
860: 5164,9013,5320,6091,6756,7055
861: 9969,3944,9227,8940,3505,6146
862: 4163,5899,7413,7332,6506,3,567,4661,9761
863: 8481
864: 4946,107,4921
865: 3520,5160,355,4522
866: 8377,9115,9350,9366,2535,1545,618,7543,5828
867: 2268,4342,6015
868: 4094,3818,4199,4921,1506,9347,6551,9324,3563,1265
869: 7906,2833,8000,9441,1563,9753
870: 612,9442,6252,1286,917
871: 5701,7116,6825,1975,3715,9869
872: 6267
873: 4994
874: 674,5232,8847,9256,2451,5355,8232,3618,2510
875: 6437
876: 9751,9425,8270,1476,3639,7077,4748,6461
877: 2166,5508,1353
878: 9363,807,8981,6541,4302,1394,6530,8222
879: 2137,2210,7880,9164,3246,7994,6477
880: 3213,9195,8590,4035,3971,1174,4363,7047,5299,9438
881: 1844,6777
882: 5985,5707,3121,5255,5645,9731,396
883: 2774,5730,7246,2390,7217
884: 3826
885: 6125,2556,1406,1842
886: 3983
887: 2420,4714,225,5625,1824,5000,7374,7720,372,5438
888: 8815,3472,3340,8953
889: 4238,8992,7914,2316,301,6171,9552,8632,712
890: 2791,985,4654,3289,4445
891: 7618
892: 1092
893: 4446,5902,1768,312,4793,6333,3788
894: 8332,1632,5169,7941,9783,8710,1443
895: 3259,8203,7504
896: 352,651,4054,8674,4996,5466,8028,6446,2573
897: 5682
898: 5823,4954,3870,8213,4520,1016
899: 6344,482,9093,4591,3696
900: 5600,6437,2249
901: 6263,8532
902: 3727,6838,3939,9387,2503,6988,5119,9919,5396,7360
903: 2159,3388,2271,9520,8870,3315,2263,5063,8583
904: 7047,2379,9255
905: 5202,1112,9132
906: 1940,3017,5204,2385,483,5222,6784,6738,4971
907: 4486,2490,3080,1750,2156,3027,429,4373
908: 9291,3784,9771,3805,427,5887,1303,7809,2197,8231
909: 7681,6127,3015,6349,8052,7764,2254,2684,3167,3708
910: 6695
911: 4422
912: 3647,3324,3352,1084,2902,7198,8028
913: 7497,4044,7006,6634,685,9961
914: 5127,6458,9371,9729,8785,8606,630
915: 1792,7400,7486,694,4026,8499,8813,6482,643
916: 6348,8457,807,3111,4771,7202,6522,4990,4685
917: 2728,6922,4824,893,8471,2331,7596,7401
918: 8203,1855
919: 9592,8953,2217
920: 6776,5300,7388,408,2931,7434,9672
921: 7450,1478,4098,5310
922: 2025,1495,1871
923: 5947,1398,8583,6293,8384,2620,6205,9017
924: 719,2800,5492,9266,2460,2657,2370
925: 840,6875,5048
926: 7312,4732,2961,1927,2156
927: 57,4147,200,7515
928: 8170,8905,94,9962,8085,3898,3554,9648
929: 7435,6720,7240,1301,9851,9833,107,4010
930: 4557,9135,3402,801,3029,2430,902,5719,601
931: 531,9472,9885
932: 5425,1437,803,1785,6832
933: 2644,4660,9748
934: 9211,2907,7461,9486,5902,587,1526,4904,5290,6039
935: 1109,7002,9019,1064,4798,7714,2205
936: 4497,5394
937: 6780,8596,3439,3426,954,1791,9362,8667,1437
938: 9909,4706,6997,9976,5186,4255,8609,9424
939: 5798,2126,9219,8133,8515,8155,8070,2948,9985,3813
940: 3172,25,1937,392,7617
941: 3397,6794
942: 745,5469,5729,9182,3479,185,3297
943: 4169,1112,5043,4920,8302
944: 5308,100,1866,5461,5593,6489,9322,477,2878
945: 5416,5537,7850,7775
946: 2225
947: 2546,7547,8798,5491,7578,6783,917,8538
948: 9257,5170,9097,8780,306
949: 9461,5435,5794,1085
950: 4596,510,5557
951: 8754,2720,9355,9924,6383,3071,9752
952: 5051,5153
953: 4449
954: 1423,8144,3894,6089,7405,4959,3542
955: 4954,2868,1839,6132,612,3312,1518,7271,8291
956: 7908
957: 2525,3117,5573,7922,8580,5085,5364,2348,1610
958: 2175,3362,598,7527,6351,8559,1898,67,5096
959: 9737
960: 5461,7650
961: 1690
962: 5120,368,9463,5115,3439,5258,3286,3155,4696
963: 8721,5229,7228,1928,4468
964: 2581,4484,1876
965: 9169
966: 1678,3385,8889,5740,9001,5219,4441,2320,4642
967: 4012,2807,1168,5102,5550,8857,7269,831,2132,475
968: 826,1736,6285,881,1411,6988,6422,2933
969: 9712,7305,5827,5120,5445,3247,8741,1287,7630,9303
970: 1523,7673,1594
971: 5086,7626,7710,3797,3667,2355,4228,5955
972: 3005,5413,5321,7427,7988,495,1071
973: 1850,5759,7843,7557,2799,4625,5712,9904
974: 2088,8323,1687,6647,1753,5340,9112,1163,4950,8729
975: 6567,9676,6774,3909,3993,8978,2606,7904
976: 1083,5583,3412,9683,7064,7133,9294
977: 8922,3870,2836,1277,9408,7973
978: 9703,9767
979: 5331,9095,1600,7295,2887,5047,6649,1141
980: 1782,9772,6209,5365,8099,1008,1484,3566,2277,9516
981: 2404
982: 7422,8705,4776
983: 9469,7327,3206,3370,5188,4911,9344
984: 7123,5641,1463,9548,133
985: 8363,6623,2090,4820,1023,6050,8993,870,13,9176
986: 1798,4624,510,3855,7074,9670
987: 5213,6272,6653,6252,7131,8932,3461
988: 7781,2279,3084
989: 6302,5903,6836,2528,4727,2057,2201,190,1176
990: 2360
991: 7156,2225,1388,2249,6814,7472,9903,6975
992: 2946,7445,8347,6949,9045,7374,6304,5822,3699,3045
993: 9906,121,9469,8162,3879,8221,4412
994: 8949,9443,6013,548,620,9309,7918
995: 1855,9508,7890,1312,2328,8625
996: 7618,8470,1282,8575,9996
997: 4018,7741
998: 8835,9497
999: 864,5629,8766,176,7682
1000: 8400,7688,9404,5432,6898,5783,4828,4739
1001: 578,9792,4982
1002: 4268,1007,7753,9473,2771,9386,845,4781,447,4700
1003: 1352,2078,8284,1260,4553,4130,2172,4604
1004: 4210,232,1828,9894,2861
1005: 2477,7318,6059,2874,4281,3870,7945,2963,8641,542
1006: 1383,2377,9758,2526,8126,6766
1007: 3899,7212,2741,3455,9466,5654,890
1008: 1901,860,2746,7603,6534
1009: 4938,7804,8725,3829,6223,6391,7776,4303
1010: 8691,7123,194
1011: 7354,6259,5173,8688,672
1012: 8705,5798
1013: 4467,5489,4430,4376,1611,4184,9572
1014: 7555,3962,9646,3194,8519,5529,2948
1015: 8973,173,138,1114,195,6738
1016: 8606,1703
1017: 5760,3595,4642,4128,3164,557,388,1507
1018: 9735
1019: 9821,1996,1966,1416
1020: 2129,6160,9275,3028,1817,3019,4151,4827,7651,1241
1021: 4529,6996,5299,4217,2654,1213,4544,1023
1022: 6367,5451,984,4231,4337,2916,7219
1023: 8057,3288
1024: 6433,2924,8062,1777,2358,8858,7066,3579,1741,7235
1025: 1693,571,1195,1154,9361
1026: 7306,307,8155,2439,14
1027: 6398
1028: 2484,5404,6412,9415,60
1029: 8040,7834,7145,6618,1149,8850,3701,54,6299
1030: 1986,9294,8771,5881,5464,4962,6564,904
1031: 5986,8760
1032: 1319,7531,4751,3328,2894,9085
1033: 6295
1034: 4897,6392,1750,5887
1035: 1391,7176,3105,2293,584,3164,415,9715
1036: 8016,6370,1032,8857
1037: 8187,8749,7362,268,606
1038: 918,5534,701,6644,1937,3469
1039: 7510,8792,2441,9493,3818,1181,604,2320,8011
1040: 7721
1041: 750,3977,2139,235,2823,818,5036,1595,7475,2797
1042: 1048,1743,1871,8146,9749,3614,1033,3321,6984,5528
1043: 5313,1980,9437,8944,2251,5269,3494
1044: 9718
1045: 5497,1035,1979
1046: 2315,6802,2754,6061,9068
1047: 7188,3992,9536
1048: 2186
1049: 6163,2585
1050: 7979
1051: 104,118
1052: 1461,9728,4649
1053: 7799,2080,3378,2345,4440,8571,7380
1054: 3920,2860,616,9770,2950,8191,1443
1055: 5700,6862,74,9138,3861
1056: 1926,8687,1568,5930
1057: 8316,3593,7606,3410,4529,869,3174,1847,2445
1058: 8152,2889,2618,706,885,5967,4671,3434
1059: 4119,5478,7425,709,1711,859,8805
1060: 2590,476,7948
1061: 1902,1161,3856,7288,9711,9499,5341,6866,3257
1062: 3770,1805,5344,3732,1607,3885
1063: 3277,6153,3616,1205,7717,9587,7937
1064: 7142
1065: 3542,9985,7455
1066: 6347,6120,2235
1067: 3182,5876,4419,3314,5504,2085,525,9318
1068: 4598
1069: 1821,7628,7514
1070: 2805,5630,3603,4836,9890,2569,2785
1071: 9057,3764,1417,6746,8549,8016,3547,9693,7758,7582
1072: 237,7015,4042,4061,5363
1073: 9494,3644,9696,2441,9400,83,6845
1074: 656
1075: 8262,550,6975,8702,6461,7853,1606,7413
1076: 3941,1362,9151,203,6663,3572,2175,5873
1077: 3917,1487,260,7861,4995
1078: 7525,9346,9563
1079: 7453
1080: 2272,6642,3031,6069,7608,22,1159,6306
1081: 8699,535,4860,6978,4421,8888
1082: 3394,1327,5501,898,8434,5964,844,1819,6275,5990
1083: 669,5990,6004,2872,9156,1098,9188,3355
1084: 5488,3910,8842
1085: 7840,9505
1086: 3694,5251,5779,4381
1087: 6930,4541,892,1038,6109,5657,7413,7967,8216
1088: 2011,7704,8715,8731,4789,7406,6032,1075,3086
1089: 1431,1314,6401,2930,4725,1261,1792,2700
1090: 1836,2425,8132,2466,3347
1091: 371,4804,6825,8871,2164,7765,5681,6884,7273
1092: 4777
1093: 1031,361,3807,8514
1094: 6746,9482,5617,5347,7966,9722
1095: 8987,7296,7504,4983,9294,2162,5022,2814,4260
1096: 7934,6094,4721,775
1097: 5786,4660,7470
1098: 2635,8771,4674
1099: 2874,2515,2642
1100: 1916,674,5188,9414
1101: 7224,4267,6057
1102: 3362,9216,568
1103: 5634,2424,6110,7348,8846,2664
1104: 4941,1991,408,6629,8183,2382,7505,5247,2557
1105: 8949
1106: 5428,4843,7765,4749,9400,2410,9261,7244,5550
1107: 7848,656
1108: 9027,1915,5048
1109: 6581
1110: 3611,7307,5856,1516,5348,901,9964,3198,9559,8626
1111: 4554,3207,369,1370
1112: 7299,1432,8386,6463,3186,8036,5207,9883,9914
1113: 918,5916,6514,2424,7007,6057,6327,6109,199
1114: 5652,5757,5048,7301,9192
1115: 3534,7279
1116: 7250,4729,2684,6945,6787,2287,9621
1117: 1411,2354,3405,4969,7777,8607,5496,1083,9678,6157
1118: 108,6709
1119: 6792,2866,9107,7572,9305
1120: 3265,3048,6255
1121: 9075,8038,691,4948,9589
1122: 8096,9164,7594,3679,439
1123: 2524
1124: 4918,7743,2035,4714,6835
1125: 8060,4010,466
1126: 4542,8079
1127: 9813,5928
1128: 7873,9267,7145,4226,7800,1960,6115,8398,9426,287
1129: 2669,9530,958,2395,5238
1130: 2220,5856,2676,866,4468,5918,6874,5833
1131: 4750
1132: 8678,1259,8420,3176,3003
1133: 9811,2739
1134: 5286,5181,4933,4448,5940,1571,8756,9504,5762
1135: 211,2244,8490
1136: 6112,7945,6751,5576,2672
1137: 3570,2533
1138: 3623,3088,9154,8613,8718,9030,1868,6838,7545
1139: 1910,2151
1140: 7857
1141: 5105,5941,2278,7241,9792,8571
1142: 2822,4992,471,1944,3644,2109
1143: 3713,5037,2054
1144: 2134,1288,6961,1831
1145: 308,7935
1146: 696,3218,1767,537,8413,9719,971
1147: 1949,4146,709,1085,4943,168,1582,2029
1148: 3366,9628,3278,3028,5760,479,1488,2385,4545,9499
1149: 5771,2631,8203,3963,8273,9343
1150: 1624,9473
1151: 8665
1152: 3139,4618,2815,8801
1153: 1617
1154: 8261,7778,6005,9657
1155: 7204,1759,2964
1156: 6220,6949,3511,8426,3729,6678
1157: 5150,2026
1158: 1808,8516,2227,8124,5919,4724,9129,665
1159: 5376,8089
1160: 6305,4647
1161: 9837,5112,7274,3701,9076,6673,4762,7012
1162: 1140,7794,6021,2938
1163: 8056
1164: 6495,7178
1165: 1393,1954,2349,6469,6564,9676,1667,2765,1060
1166: 3262,5549,3282,9748,6624,2012
1167: 6959,8178,4564,9535
1168: 4473,6558,5835,7796,9883,6627,7939,8380,4570,2415
1169: 1771,2002,4108,8018,8148,3782,2206,486
1170: 865,1117
1171: 438,2935,6270,9906,5357,2503,4961,1579
1172: 8519,8065
1173: 3309,4810,8158,8033,8271,4288,8888,5630
1174: 8956,289,517,7052,1952,6286,7375,5154,6166
1175: 7532,589,538,2898,9121,4966,2690,8053
1176: 2204,5120,6375,7987,1793,9321,8038
1177: 8838,9376,7698,7798,9212,2561,8302,913,6413
1178: 8106,9684,6190,5780,4661
1179: 1006,461,9675,739,2101,6004
1180: 9568,440,5592,6236,1595,7015
1181: 5856,6750,5756,924,4002,4057
1182: 5114,9709,1392,1073
1183: 1876,5532,2782,322,8822
1184: 612,7552,6922,9307,8434,6901
1185: 334,7696,9634,364,5186
1186: 9345,6395,5283,9381,1602,8002,1640
1187: 5505,8139,8238,5564
1188: 4908,5953,7144
1189: 8143,1235,8780,3508
1190: 4345,778,4872,9397,6587
1191: 1507,9474,1553,9698
1192: 4479,1102,9281,8701,7787,6998
1193: 5691,1257,4946,8269
1194: 7093,8847,5134,3279,6789
1195: 4117,8444,7426,8972,2959,304,8458
1196: 9452,8179,3490
1197: 4390,8729,7107,9276,981,8557,3288,5969
1198: 2421,3939,2466,4920,7134,6722,5221,1055
1199: 6758,4374,4703,2632
1200: 9851,3869,6650,3908,1861
1201: 3145,453,4024
1202: 7605,7953,9173,7146,6915
1203: 3310
1204: 4469,2236,477
1205: 4552,9023,2884,691,7961
1206: 906
1207: 5144,9857
1208: 1041,6669,5955,1480,6503
1209: 3868,1834,9355
1210: 1977,8552,9510,8606,4126,8134,1479,3901,9828
1211: 5135,5396
1212: 6389,3866,6929,3572,2364,1751,2870,3508,4499,7201
1213: 4167,9659,916,8035,8741,6140,1851
1214: 8942,6944,7781,4037,4551,2375
1215: 7787,6026,5050,345,9926,570
1216: 3927
1217: 9056,6303,5068,5946,2000
1218: 3873,7249,6365,128,6439,4187,4930,1479,3858
1219: 3447,2626,7191,5197,6657
1220: 4490
1221: 8056,7719
1222: 5452,6921,1645,2628,4276,8296,1087
1223: 6896,9866,8974,5354,7427,448
1224: 3011
1225: 2230,50,6565,3279,5007,5141,9435,1348
1226: 2586,4090
1227: 2132,9733,6723,5234,7398,7838,2188,4271,2843
1228: 5368,4617,3255,1383,6792,6023,2981,6448,6183,9346
1229: 339,376,9151,3748
1230: 7577,3249
1231: 2765,815,6571,7028,9837
1232: 2446,1460,6029,2788,9294
1233: 231,8616
1234: 7434,8097,1942,3678,3329,3122,4362
1235: 8097,6260,2134,7067,3386
1236: 3532,4637,3103,6854,2956,6694,2392,471,4755,4290
1237: 7389,4069,6057,9551
1238: 1405,169,7683,2183,5297,6514,3477,6284
1239: 9785,4199,1196,1562,9126,962,853
1240: 3848,7716,5805,9935,9802,745
1241: 4156
1242: 6242,4957,6467,6077,2167,9168,673,9511,2939
1243: 2784,8254,8075,5558,7670
1244: 1469,5199,8691
1245: 2324,4267,1915,5133,723,2096,8180
1246: 5908,7047,4636,4313,4322
1247: 5129,7140,2704,5170,8050,2479,9105,7209,871
1248: 2436,894,3767,3001
1249: 7705
1250: 2680,7654,7151,1901,8109
1251: 7234
1252: 9190,7950,7500,8078,1844,2426
1253: 5728,1534
1254: 4655,2960,2758,8336
1255: 9229,9596,3480,9561,67
1256: 9352,2959,6823,1259,4034,8162,1546,5385,425
1257: 1999,6459,6121,9673,1738
1258: 2520,473,1329,7541,7862,7440
1259: 9736,95,5398,718,7424
1260: 9326,2119,3464,797,4636,5295
1261: 1158
1262: 9868,6249,1517,6535,4181,2917,3934,6536,1462
1263: 3412
1264: 6366,6593,4669
1265: 1976,4892,8043
1266: 5081,9888,2152,5883,1575,6021,8400
1267: 8022,7299,6359,7806
1268: 9226,9836,6932,1479,6923
1269: 3054,7113,6980,1523,662,8411
1270: 7595,3674,2541,8116,8639,8597
1271: 4763,7672
1272: 1298,7826,4922,2435,2094,4074,8571
1273: 4842,9315,781,9028,1253,738,8412
1274: 8367,6962
1275: 1549,7613,9314,4152,5824,4176,9594
1276: 8249,266
1277: 7584,2942
1278: 6439,741,1365
1279: 4877,5144,9621,7455,7372,4343,5593
1280: 3459,3033,1282
1281: 4249,1743,7108,8756,293,95,6471,1912,217,2814
1282: 7540,6638,9862,7975,4962,5911,6472,4959
1283: 2050,2214
1284: 3127
1285: 260,3084
1286: 3429
1287: 2379,3962,7140,8825,3128,1411,4931,7593
1288: 7766,6913,357
1289: 2722,2498
1290: 7948,7725,321,7365,9589,3976,3299,4831
1291: 6419,834,5470,129,1683,7075,6811,8122,9481,9763
1292: 4765,606,7988,6549,7965,8411,9684,7994,3800
1293: 8656
1294: 6915
1295: 5175,9065,1040,4389,6835,7756,1916,8107,5682,7346
1296: 340,2644,4719,3150,7689,5634,7179
1297: 8318,3600,9629,5557
1298: 7676,2149,4807,6396,6830,5903,7739,2655,3395,4628
1299: 7912,2116
1300: 3269,2562,9925
1301: 1654,6816,8090,4976,3846,3432,9124,770
1302: 5879
1303: 5850,2599,2863,8249,523
1304: 5534,7056
1305: 3715,1978
1306: 3672,7969,4225,5576,5821,764,9127,4383,2477
1307: 9901,1707,826,7174,7490,1818,1735,9989,1670
1308: 687,8312,1728,2737,1935,3366,5926,2573,4787
1309: 8289,8166,1627,2528,5960,5483,2258,2015
1310: 7195,6812,107,4020
1311: 5593,4699,8275,2806,1397,4359,6102,6800
1312: 4022,2484,8678,6910,3739,2261
1313: 6774,6707,7517,8457,5928,487,7252
1314: 162,8477,1140
1315: 5543,5158
1316: 2693,7112,1007,6444,607,2474,9414
1317: 8517
1318: 6870,6587,9071,4987,5140
1319: 129,4584,8648,2407,6619,7311
1320: 8920,7245,5657,6628
1321: 4941,1381,605,8806
1322: 6390,2065,8528,8861,4652,3502
1323: 8384,9041
1324: 8542,5583,2622,383,456
1325: 9708,4239,3955,4980,6927,8279,1810,982,6111
1326: 8315,5808,2029,782,2044
1327: 4882,9379,85,7425,5554,3869,9529,9267
1328: 9758,3832,5740,4903,4662,9385,2294,6188,8515
1329: 1725,5372,8462,9542
1330: 5920,7444,1606,2402
1331: 6752,1343,1512,1018,6962,2131,7803
1332: 7310,1279,6051,8623
1333: 9638,9159,8503,6469,4321,9574,8173
1334: 7211,8021,6831,2669,2365,8287,2083
1335: 7500,2120,8409,8670,1935,3484,7462,7756
1336: 2570
1337: 6052,1946,9857,6695,1808,1981,6056,9368,4745
1338: 8566
1339: 1930,6087,4996
1340: 4969,4817,7962,458,2341,2329
1341: 6911,797,5000,4645,3533,3000,8009,34,2005,8971
1342: 1106,732,6842,7884,9390,5075
1343: 7412,5535,6182,7787,9924,2176,2270,8271,7552,7372
1344: 2441,5329,1464,6712,6345,3815,6479,5555
1345: 750,7260,4545,1451,2714,406,9372,5061,9193
1346: 9165,1396
1347: 8878,9452,866,9343
1348: 3104,7797,8236,305,1971,8714,2945,310,4505
1349: 4019,9496,7279,1387
1350: 9943,5250,6584,9649,737,8053,381,5570,7161
1351: 6799,394,8650
1352: 6259,4214,1492,1879,1628,8877
1353: 4676,2360,2993
1354: 1469,2527,5027,6673,2773
1355: 5330
1356: 445,958,4883
1357: 1618,5244,2335,6764,5312,4226,6153
1358: 849,3319
1359: 9782,9602,3875,8077
1360: 8265,6309,1886,4413,993,5216,7616,9063,6670
1361: 7933,473
1362: 3830,305,4410,9078,9604,1664,4036
1363: 2058,4991,9311,6665,7307,1375,8200,3334,2333
1364: 8855,2756,4017,8807,6943,9096
1365: 684,16,7613,4740,2743,8,985,7901
1366: 9796,4111,6229,5758,3486
1367: 8362,4610,745,2645,8751,9226,1145,4926,1470,6477
1368: 2289,9118
1369: 7078,3455,8271,5216,5614
1370: 7418,4474,4030,5270,5598
1371: 7534,9823,5382,260
1372: 33,9975,7808
1373: 156
1374: 6770,9107,8012
1375: 8817,1329,1270,8826,507,7294,2023
1376: 6167,9852,5865,6337,2904,138
1377: 7581,6070
1378: 7284,153,3630,324
1379: 5863,3138,1475,4968,3624
1380: 8091,5948,602,4600
1381: 9930,3426,116,3213,6490,1818,4545,9325
1382: 8094,2794,9041,3175,9269,9880,9260,2876,1070
1383: 2102,1065,2088,4254,9338,3735,8571,4495,3144,378
1384: 4144,9177,7438,32,6998,849,5293,7087,6667
1385: 1995,8492,7645,8120,5923
1386: 712,3679,769,4554,6883,8724,7355,5182,84
1387: 3189,5484,1340,9369,415,3697,6944
1388: 4096,3226
1389: 5395,5093,1029
1390: 456,7864
1391: 393,9709,5478,4103,4050,1767,7760
1392: 5584,891,5466,8515
1393: 1194,9830,7185,1568
1394: 9486,2046,1402,994,546,6184,5133,1065
1395: 1015,7241,897
1396: 7076,1077,1669,914,9163
1397: 4832
1398: 6582,1571,6736,3820,9824,173,7429
1399: 7606,7015,1660,5565,425,7440,8475
1400: 9631,3154,1770,1683,201,9752
1401: 9714,3173
1402: 2065,8338,4199,5823,6898,7888,7285,3047,3984,2256
1403: 991
1404: 5107,9577,7141
1405: 5862,5099,9563,8867,2386,2416,7693,5058,9885
1406: 4769,6043,132,8482,9609,2370
1407: 3890
1408: 9167,894,6916,5634,3202,3283,3298,1120,5596
1409: 7795,7658,9827,5426
1410: 9275,5500,4910,6860,5385,2659,1718,7444,691,8126
1411: 60,3655,3773,7644
1412: 3493,3917,7877,5432,6159,3364,6559,3019,110,5945
1413: 1208
1414: 491,9089,1888,2334,4761,7216
1415: 9596,5897,719,486
1416: 3242,4655,2854,3588
1417: 2856,5568,9086,4030,2926
1418: 352,2885,4290,1658
1419: 2249
1420: 1819,5545,3445,4999,7475,3935,6057
